bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr7	120142344	120455979	313636	1	0	38738724	0.359483605198283
chr7	120455980	120776900	320921	2	2	38413595	0.367370785956457
chr7	120776901	121105470	328570	2	2	38088383	0.373363362449461
chr7	121105471	121429603	324133	0	0	37760305	0.368607947971847
chr7	121429604	121743502	313899	2	1	37446164	0.361275442100883
chr7	121743503	122075570	332068	3	6	37116166	0.381259260151423
chr7	122075571	122395416	319846	2	0	36797937	0.359104068833021
chr7	122395417	122729447	334031	1	1	36468306	0.37401917786067
chr7	122729448	123044125	314678	1	0	36147236	0.363292000076328
chr7	123044126	123379312	335187	5	3	35811376	0.369355016751905
chr7	123379313	123711743	332431	4	2	35479392	0.38122497601006
chr7	123711744	124038389	326646	0	0	35152429	0.360099312405318
chr7	124038390	124362947	324558	0	0	34828032	0.361312924037941
chr7	124362948	124698293	335346	3	3	34495169	0.362616521443272
chr7	124698294	125026677	328384	0	0	34167246	0.357459559540151
chr7	125026678	125339449	312772	0	0	33850780	0.344231580831923
chr7	125339450	125668959	329510	0	0	33523324	0.354411095262585
chr7	125668960	125989301	320342	0	0	33204907	0.348165398230441
chr7	125989302	126314796	325495	1	0	32877746	0.35889645002233
chr7	126314797	126652031	337235	0	0	32540187	0.370231440983193
chr7	126652032	126972312	320281	1	1	32221519	0.393432641961189
chr7	126972313	127305812	333500	6	5	31887156	0.408230884557937
chr7	127305813	127620058	314246	0	0	31574119	0.404161071262553
chr7	127620059	127940902	320844	5	9	31257899	0.479360686190229
chr7	127940903	128384086	443184	9	9	30810048	0.457277338531904
chr7	128384087	128714159	330073	9	13	30481222	0.474937362341186
chr7	128714160	129056941	342782	4	5	30137963	0.425550349785026
chr7	129056942	129400485	343544	3	3	29792599	0.435676361688635
chr7	129400486	129758013	357528	6	8	29438869	0.45142478351356
chr7	129758014	130093294	335281	7	4	29099486	0.437686597212481
chr7	130093295	130540159	446865	6	4	28655861	0.402145600658082
chr7	130540160	130869266	329107	5	2	28326369	0.421030242443939
chr7	130869267	131198153	328887	1	1	27992515	0.392168130695358
chr7	131198154	131533960	335807	0	2	27660152	0.465925367845076
chr7	131533961	131855072	321112	1	1	27334660	0.449737163357331
chr7	131855073	132161435	306363	0	0	27027971	0.469400678280354
chr7	132161436	132479773	318338	1	1	26711316	0.453342045247457
chr7	132479774	132800203	320430	0	1	26392963	0.392925131854045
chr7	132800204	133133998	333795	1	0	26057032	0.395008912655955
chr7	133133999	133447632	313634	0	0	25742755	0.374484271475744
chr7	133447633	133771241	323609	0	0	25420402	0.397028512803932
chr7	133771242	134095046	323805	2	2	25095942	0.405552724633598
chr7	134095047	134423857	328811	4	1	24767417	0.42296638494431
chr7	134423858	134746190	322333	2	1	24447135	0.391284789332808
chr7	134746191	135073805	327615	5	4	24116348	0.427706301603979
chr7	135073806	135408816	335011	3	2	23783916	0.401482339385992
chr7	135408817	135734582	325766	3	1	23457031	0.416538251382916
chr7	135734583	136063652	329070	0	0	23126399	0.383568845534181
chr7	136063653	136391878	328226	0	0	22799139	0.365108187651079
chr7	136391879	136726730	334852	2	1	22463103	0.368180569326319
chr7	136726731	137059292	332562	1	1	22132436	0.36990997167436
chr7	137059293	137376148	316856	1	0	21814634	0.385856666750948
chr7	137376149	137694355	318207	1	2	21497186	0.414748889873643
chr7	137694356	138047203	352848	1	0	21154939	0.408946628576588
chr7	138047204	138403931	356728	3	2	20794273	0.41908961449611
chr7	138403932	138742171	338240	4	4	20455172	0.443061140018857
chr7	138742172	139090397	348226	4	5	20104569	0.410173278273356
chr7	139090398	139454515	364118	4	3	19761285	0.46397261097525
chr7	139454516	139779315	324800	2	2	19412868	0.447435344827534
chr7	139779316	140134745	355430	4	4	19068530	0.442796049855357
chr7	140134746	140507198	372453	6	5	18691553	0.45015612708182
chr7	140507199	140852003	344805	2	3	18340590	0.403210510288622
chr7	140852004	141171496	319493	0	0	18018698	0.436419577267766
chr7	141171497	141501614	330118	8	3	17697630	0.413364312154793
chr7	141501615	141846207	344593	6	0	17347925	0.389915059214552
chr7	141846208	142226936	380729	4	0	16966202	0.423485583345248
chr7	142226937	142611896	384960	7	2	16577964	0.426393496783582
chr7	142611897	142953498	341602	8	0	16237499	0.410340103395139
chr7	142953499	143596145	642647	15	8	15864921	0.420668518493755
chr7	143596146	144105010	508865	18	4	15273020	0.399956766529548
chr7	144105011	144435005	329995	1	0	14759511	0.378914832042969
chr7	144435006	144761947	326942	0	1	14429713	0.376981238262238
chr7	144761948	145095411	333464	0	0	14097120	0.36727202936453
chr7	145095412	145425053	329642	0	0	13766014	0.359295842156026
chr7	145425054	145758679	333626	0	0	13444813	0.357669965770282
chr7	145758680	146088271	329592	1	1	13104476	0.359908614286797
chr7	146088272	146405075	316804	0	0	12785262	0.356034014721912
chr7	146405076	146740304	335229	0	0	12449805	0.358402763483974
chr7	146740305	147062051	321747	1	0	12133034	0.363167333339548
chr7	147062052	147382873	320822	1	0	11807917	0.374519203795249
chr7	147382874	147716100	333227	2	0	11475675	0.382730090898905
chr7	147716101	148043063	326963	0	1	11153947	0.41571676305883
chr7	148043064	148392826	349763	1	0	10804065	0.429705257560179
chr7	148392827	148730095	337269	3	5	10466889	0.432020138227931
chr7	148730096	149098823	368728	7	14	10098156	0.465033846087169
chr7	149098824	149441789	342966	4	10	9751163	0.452488001726074
chr7	149441790	150027631	585842	8	10	9223152	0.460110405194692
chr7	150027632	150386400	358769	10	7	8815241	0.440467264451413
chr7	150386401	150715501	329101	10	15	8475137	0.471344663188412
chr7	150715502	151033999	318498	13	26	8159927	0.534323606427816
chr7	151034000	151362942	328943	7	9	7830868	0.46367303757783
chr7	151362943	151684206	321264	1	3	7511467	0.495374520643479
chr7	151684207	152059804	375598	2	3	7135723	0.393961096704554
chr7	152059805	152457527	397723	4	4	6746615	0.451907483349097
chr7	152457528	152848977	391450	0	5	6349626	0.441691148294851
chr7	152848978	153184120	335143	0	0	6007468	0.415422670322725
chr7	153184121	153587280	403160	1	2	5610694	0.40159986109749
chr7	153587281	154039814	452534	0	2	5151229	0.439120596463472
chr7	154039815	154466672	426858	0	0	4730250	0.417462720876019
chr7	154466673	154781186	314514	2	4	4408892	0.458904850022619
chr7	154781187	155108084	326898	3	4	4083886	0.466518608250779
chr7	155108085	155429762	321678	2	15	3764937	0.508259812607643
chr7	155429763	155744123	314361	2	9	3446472	0.461959339740029
chr7	155744124	156060236	316113	0	4	3132589	0.476351810902997
chr7	156060237	156378901	318665	1	1	2814052	0.435658136287323
chr7	156378902	156718407	339506	3	5	2487932	0.405963370308535
chr7	156718408	157058876	340469	3	13	2135093	0.460505949146608
chr7	157058877	157399254	340378	3	24	1792805	0.507538677588019
chr7	157399255	157731132	331878	0	28	1460992	0.528637029269789
chr7	157731133	158059345	328213	0	9	1132901	0.492329676155448
chr7	158059346	158399324	339979	1	18	794830	0.518037878810047
chr7	158399325	158733675	334351	3	7	461324	0.438072564460782
chr7	158733676	159062381	328706	2	18	128528	0.472543853778143
chr7	159062382	159138662	76281	0	0	76281	0.404716283701
chr8	289345	652208	362864	3	11	595149	0.461379469994147
chr8	652209	992525	340317	0	22	929111	0.480413849440433
chr8	992526	1326197	333672	1	20	1270316	0.475721666786693
chr8	1326198	1690277	364080	1	29	1627736	0.47970226323867
chr8	1690278	2013242	322965	5	16	1961416	0.491505271469063
chr8	2013243	2376005	362763	0	8	2308879	0.44479453527503
chr8	2376006	2689294	313289	0	2	2635644	0.393317352348624
chr8	2689295	3007566	318272	1	1	2953949	0.394602729740715
chr8	3007567	3347193	339627	0	0	3291555	0.39303706713543
chr8	3347194	3663554	316361	0	0	3610866	0.394669380865568
chr8	3663555	3976766	313212	0	0	3924181	0.377769689539029
chr8	3976767	4287961	311195	0	0	4236844	0.379607641510958
chr8	4287962	4601583	313622	0	0	4549873	0.378426896072438
chr8	4601584	4915708	314125	0	1	4863631	0.38017668125737
chr8	4915709	5231757	316049	0	1	5180152	0.371758809551651
chr8	5231758	5549194	317437	0	0	5498233	0.384205369884324
chr8	5549195	5867884	318690	0	0	5815959	0.374109636323682
chr8	5867885	6208583	340699	0	0	6148669	0.421715355783229
chr8	6208584	6538431	329848	2	2	6482518	0.423628459169136
chr8	6538432	6903622	365191	11	3	6805803	0.450868175831317
chr8	6903623	8262459	1358837	33	18	8208067	0.452472086272822
chr8	8262460	8593727	331268	1	2	8538839	0.421411062946
chr8	8593728	8930227	336500	2	3	8873210	0.427420505200618
chr8	8930228	9255616	325389	1	1	9200997	0.434105025062329
chr8	9255617	9593397	337781	1	1	9540897	0.395546226697271
chr8	9593398	9929367	335970	4	5	9876932	0.426847635205522
chr8	9929368	10238416	309049	0	1	10186806	0.428508100657129
chr8	10238417	10560474	322058	3	3	10509450	0.47730222506496
chr8	10560475	10875436	314962	4	5	10823492	0.46449412945039
chr8	10875437	11195049	319613	3	6	11141643	0.430614524440419
chr8	11195050	11516833	321784	4	4	11462528	0.474790542724432
chr8	11516834	11854909	338076	7	14	11801595	0.470009701960397
chr8	11854910	12753014	898105	15	10	12699113	0.430058000569403
chr8	12753015	13083022	330008	2	3	13025620	0.412999078810297
chr8	13083023	13406775	323753	0	1	13353713	0.379610381988655
chr8	13406776	13723330	316555	1	0	13672009	0.365623667293255
chr8	13723331	14046440	323110	1	0	13990822	0.356739190987533
chr8	14046441	14367976	321536	0	0	14316081	0.347752662221469
chr8	14367977	14692045	324069	0	0	14633748	0.347351952824801
chr8	14692046	15006191	314146	1	0	14953579	0.362286962113299
chr8	15006192	15326388	320197	0	1	15270097	0.372807990081189
chr8	15326389	15651353	324965	1	1	15599406	0.36848583693632
chr8	15651354	15975300	323947	1	0	15922637	0.375493522088664
chr8	15975301	16297640	322340	0	0	16241131	0.356874728547432
chr8	16297641	16617390	319750	0	0	16563839	0.356722439405831
chr8	16617391	16952651	335261	2	2	16901276	0.375772905288805
chr8	16952652	17270416	317765	4	2	17217615	0.384447626390755
chr8	17270417	17593693	323277	3	3	17540457	0.412633747529242
chr8	17593694	17918589	324896	3	2	17864873	0.385852703634162
chr8	17918590	18237820	319231	1	1	18185889	0.392060921401831
chr8	18237821	18562585	324765	2	1	18510327	0.399270241559227
chr8	18562586	18881089	318504	0	1	18829117	0.398845854369136
chr8	18881090	19202693	321604	1	2	19150037	0.415287123294327
chr8	19202694	19519450	316757	1	2	19467203	0.417032614906659
chr8	19519451	19849077	329627	2	3	19796276	0.408434381892301
chr8	19849078	20174249	325172	3	3	20121141	0.439041491887632
chr8	20174250	20491015	316766	0	0	20437604	0.439450572346687
chr8	20491016	20809135	318120	0	0	20756831	0.425968188105437
chr8	20809136	21124210	315075	1	0	21072717	0.43189081964597
chr8	21124211	21441380	317170	0	0	21388866	0.437847211274687
chr8	21441381	21804905	363525	3	5	21750575	0.485408156248026
chr8	21804906	22129313	324408	13	15	22072571	0.511528692264119
chr8	22129314	22469121	339808	7	9	22416734	0.45577208305865
chr8	22469122	22780608	311487	4	4	22728475	0.497410806871642
chr8	22780609	23122552	341944	7	7	23064280	0.460853239126853
chr8	23122553	23457296	334744	4	5	23404008	0.465770857730084
chr8	23457297	23779134	321838	3	6	23726943	0.41638029070538
chr8	23779135	24094803	315669	0	0	24042803	0.379080619256215
chr8	24094804	24426950	332147	3	0	24369987	0.369285286334088
chr8	24426951	24749237	322287	0	0	24691389	0.381092008054932
chr8	24749238	25076689	327452	3	5	25019803	0.414796672489322
chr8	25076690	25408153	331464	3	1	25350253	0.413695001568931
chr8	25408154	25746128	337975	1	0	25694376	0.405169021377122
chr8	25746129	26063552	317424	0	5	26009206	0.430707822975006
chr8	26063553	26395184	331632	4	5	26341588	0.421825999903417
chr8	26395185	26714369	319185	1	1	26662429	0.430534016322824
chr8	26714370	27046233	331864	0	1	26994311	0.390048333051926
chr8	27046234	27362499	316266	5	5	27308707	0.456656738315387
chr8	27362500	27687410	324911	7	5	27633238	0.442945914419594
chr8	27687411	28010442	323032	4	4	27956754	0.450747913519435
chr8	28010443	28340776	330334	3	3	28282057	0.445282653314454
chr8	28340777	28672986	332210	4	4	28619058	0.421627885975678
chr8	28672987	29002855	329869	2	2	28945551	0.39962833730944
chr8	29002856	29339334	336479	1	4	29279136	0.425004235033904
chr8	29339335	29660126	320792	1	0	29607421	0.428935260230958
chr8	29660127	29986654	326528	4	3	29929864	0.421789249314105
chr8	29986655	30332830	346176	3	2	30278404	0.430595997411438
chr8	30332831	30675626	342796	4	3	30618733	0.426947805692181
chr8	30675627	31002062	326436	3	1	30949279	0.377544143415812
chr8	31002063	31334781	332719	0	0	31278764	0.391588697970446
chr8	31334782	31666178	331397	1	1	31612279	0.374469292117883
chr8	31666179	31989264	323086	0	0	31936967	0.37409544208046
chr8	31989265	32310986	321722	0	0	32258857	0.386945872523513
chr8	32310987	32624656	313670	0	1	32572756	0.377932221761822
chr8	32624657	32948112	323456	0	0	32894131	0.382327117135004
chr8	32948113	33282463	334351	1	0	33225998	0.393631243812635
chr8	33282464	33640779	358316	4	6	33584533	0.441819511269345
chr8	33640780	33973952	333173	0	0	33922160	0.393213135518213
chr8	33973953	34302176	328224	0	0	34246971	0.3716973774008
chr8	34302177	34632942	330766	0	0	34575012	0.371105252655829
chr8	34632943	34948315	315373	0	0	34895767	0.376519232781499
chr8	34948316	35266722	318407	1	2	35214284	0.374429582264113
chr8	35266723	35589932	323210	0	0	35537764	0.387630333219978
chr8	35589933	35921241	331309	0	0	35862740	0.389295189686845
chr8	35921242	36253051	331810	0	0	36194344	0.386257195383003
chr8	36253052	36589662	336611	0	0	36534424	0.382221614861078
chr8	36589663	36903935	314273	1	0	36852295	0.385947886073637
chr8	36903936	37217942	314007	0	0	37165678	0.42206383934104
chr8	37217943	37540005	322063	0	0	37485766	0.449346866917327
chr8	37540006	37888510	348505	10	10	37824464	0.485347412519329
chr8	37888511	38243788	355278	7	6	38185573	0.426640546276399
chr8	38243789	38580825	337037	3	3	38526840	0.464263567501377
chr8	38580826	38912513	331688	5	5	38857446	0.431082824823506
chr8	38912514	39251761	339248	2	1	39199092	0.370873225487023
chr8	39251762	39578594	326833	2	1	39522416	0.350441968834218
chr8	39578595	39926602	348008	3	0	39865450	0.387913496241537
chr8	39926603	40251001	324399	1	0	40197640	0.388684921963243
chr8	40251002	40586342	335341	1	0	40532744	0.40180890496524
chr8	40586343	40914739	328397	0	1	40854259	0.426773082579941
chr8	40914740	41247595	332856	1	1	41189676	0.449062056865381
chr8	41247596	41583643	336048	6	9	41530901	0.463014212255262
chr8	41583644	41906894	323251	1	5	41851702	0.443559339337042
chr8	41906895	42246951	340057	5	6	42190146	0.452341813284398
chr8	42246952	42607590	360639	4	4	42546831	0.444419488740974
chr8	42607591	42971526	363936	6	5	42911430	0.425846852193681
chr8	42971527	43360010	388484	2	7	43295289	0.398878718299696
chr8	43360011	43681614	321604	0	0	43629934	0.3995348316562
chr8	43681615	47091517	3409903	0	0	47041099	0.381475651454318
chr8	47091518	47403878	312361	0	0	47351589	0.490560601355561
chr8	47403879	47778643	374765	1	1	47721479	0.391952290101981
chr8	47778644	48152628	373985	1	2	48091841	0.418939152793838
chr8	48152629	48554630	402002	1	2	48496479	0.403226849617792
chr8	48554631	48893341	338711	3	4	48836317	0.427830805612942
chr8	48893342	49255022	361681	1	4	49197790	0.434415963238253
chr8	49255023	49585020	329998	0	4	49533121	0.436481433220895
chr8	49585021	49920501	335481	2	6	49848636	0.415770192648707
chr8	49920502	50239452	318951	1	0	50188320	0.373540136259397
chr8	50239453	50571147	331695	0	0	50516187	0.36964379927343
chr8	50571148	50893774	322627	1	1	50839471	0.366305361919573
chr8	50893775	51222468	328694	0	0	51170297	0.358823099904622
chr8	51222469	51547319	324851	0	0	51495032	0.358973806452801
chr8	51547320	51881857	334538	0	0	51823552	0.351753761904391
chr8	51881858	52212871	331014	0	0	52156901	0.365189991964112
chr8	52212872	52540842	327971	1	1	52487327	0.382430153885704
chr8	52540843	52873558	332716	1	1	52819147	0.388418350785774
chr8	52873559	53198294	324736	1	0	53146760	0.393883031139
chr8	53198295	53520897	322603	1	1	53465301	0.404645958035039
chr8	53520898	53845805	324908	1	1	53793044	0.388312999372148
chr8	53845806	54185009	339204	2	2	54133325	0.400894446999409
chr8	54185010	54532929	347920	0	1	54473203	0.404877558059446
chr8	54532930	54883303	350374	3	4	54819654	0.406776758549469
chr8	54883304	55236071	352768	2	3	55181493	0.422291704463123
chr8	55236072	55570006	333935	2	5	55512654	0.407773967987665
chr8	55570007	55889816	319810	0	0	55836629	0.379175135236397
chr8	55889817	56214154	324338	1	1	56162194	0.397039508167521
chr8	56214155	56548172	334018	1	1	56490831	0.405487129436421
chr8	56548173	56897142	348970	3	2	56842966	0.414780640169687
chr8	56897143	57244174	347032	6	6	57185680	0.413555522257351
chr8	57244175	57588535	344361	1	4	57532832	0.398067725439101
chr8	57588536	57912085	323550	1	1	57858549	0.380720135991365
chr8	57912086	58255572	343487	1	6	58196025	0.407287612049468
chr8	58255573	58576506	320934	0	0	58521596	0.389868321835708
chr8	58576507	58898913	322407	0	0	58845170	0.38024298479876
chr8	58898914	59218938	320025	1	2	59164277	0.397990781970147
chr8	59218939	59549099	330161	4	2	59495297	0.381592616935251
chr8	59549100	59875986	326887	1	1	59818589	0.385591962971847
chr8	59875987	60193179	317193	0	2	60141023	0.373274315637525
chr8	60193180	60528193	335014	0	0	60476236	0.364438501077704
chr8	60528194	60855360	327167	0	0	60802914	0.358449965919818
chr8	60855361	61185740	330380	1	1	61133387	0.380119861977121
chr8	61185741	61527524	341784	1	2	61473375	0.406970484282392
chr8	61527525	61841648	314124	1	5	61788309	0.411178388152412
chr8	61841649	62179692	338044	1	1	62120881	0.417052218054401
chr8	62179693	62509544	329852	2	0	62455905	0.393479499897055
chr8	62509545	62825642	316098	0	1	62774654	0.381859423343416
chr8	62825643	63155157	329515	0	1	63099070	0.36809856910902
chr8	63155158	63478713	323556	1	1	63427173	0.371839805165203
chr8	63478714	63809625	330912	0	0	63750364	0.373878856009821
chr8	63809626	64148075	338450	4	3	64094046	0.393978431082995
chr8	64148076	64478164	330089	0	0	64425990	0.389634310746428
chr8	64478165	64799715	321551	0	0	64748784	0.366029028054639
chr8	64799716	65122370	322655	0	0	65070576	0.357809424927619
chr8	65122371	65449981	327611	2	3	65396067	0.372801890046328
chr8	65449982	65768399	318418	3	6	65716516	0.377745604834043
chr8	65768400	66105476	337077	0	0	66053453	0.377240215143817
chr8	66105477	66436103	330627	0	0	66381078	0.387811642727333
chr8	66436104	66774990	338887	4	3	66721505	0.398480909565706
chr8	66774991	67106155	331165	3	3	67053090	0.409074026542773
chr8	67106156	67436071	329916	3	4	67381991	0.417388062415891
chr8	67436072	67780815	344744	5	5	67723551	0.402623395911263
chr8	67780816	68126199	345384	8	4	68069368	0.396063511917152
chr8	68126200	68468421	342222	1	1	68412243	0.393373307385469
chr8	68468422	68796894	328473	0	0	68744450	0.398876011118151
chr8	68796895	69114972	318078	1	1	69062542	0.374222674941299
chr8	69114973	69448853	333881	1	1	69395915	0.375759626932913
chr8	69448854	69770756	321903	0	0	69719737	0.364019595965308
chr8	69770757	70104490	333734	0	0	70053227	0.36867685042567
chr8	70104491	70437815	333325	1	0	70385275	0.389616740418342
chr8	70437816	70771082	333267	1	1	70706477	0.40547668986143
chr8	70771083	71128151	357069	2	2	71075294	0.426382575916588
chr8	71128152	71452453	324302	0	1	71394911	0.387025056891288
chr8	71452454	71823081	370628	3	2	71756604	0.382507527763777
chr8	71823082	72138987	315906	1	0	72087887	0.386228814900691
chr8	72138988	72462381	323394	0	1	72410849	0.374499836113376
chr8	72462382	72794870	332489	2	3	72741343	0.385988709400965
chr8	72794871	73122776	327906	2	2	73065807	0.381853336016874
chr8	73122777	73457864	335088	1	2	72957493	0.379592823377371
chr8	73457865	73778878	321014	0	0	72641230	0.386297793865743
chr8	73778879	74111773	332895	2	2	72306068	0.409429399660585
chr8	74111774	74440994	329221	4	3	71974193	0.413804101196416
chr8	74440995	74779945	338951	1	1	71642781	0.383825390690759
chr8	74779946	75124670	344725	3	3	71295724	0.418075277395074
chr8	75124671	75460582	335912	2	3	70959708	0.384240515373328
chr8	75460583	75788631	328049	3	0	70632255	0.373462501028553
chr8	75788632	76112903	324272	1	1	70304337	0.358042014111796
chr8	76112904	76455448	342545	1	1	69962480	0.364819220832431
chr8	76455449	76783169	327721	0	0	69632949	0.352165408991496
chr8	76783170	77103028	319859	0	0	69313896	0.344123504419114
chr8	77103029	77432427	329399	0	0	68984604	0.347854729370865
chr8	77432428	77741118	308691	2	2	68673697	0.358828083747294
chr8	77741119	78071862	330744	1	1	68344819	0.367504777108616
chr8	78071863	78392884	321022	0	0	68023736	0.338637227355207
chr8	78392885	78706776	313892	0	0	67708440	0.34081786092036
chr8	78706777	79035119	328343	0	0	67381252	0.351233313943073
chr8	79035120	79357488	322369	0	0	67058499	0.352012755568813
chr8	79357489	79679503	322015	3	2	66739621	0.351716534943973
chr8	79679504	80000337	320834	0	1	66416353	0.359198214653179
chr8	80000338	80332833	332496	0	0	66089430	0.368753308310421
chr8	80332834	80656833	324000	1	1	65761855	0.381391975308654
chr8	80656834	80991075	334242	3	5	65426074	0.401945297119974
chr8	80991076	81342493	351418	0	2	65083024	0.424779038068591
chr8	81342494	81677406	334913	2	3	64741242	0.409533222060715
chr8	81677407	82000639	323233	1	3	64417247	0.40436465336154
chr8	82000640	82329478	328839	1	2	64087233	0.384355261997555
chr8	82329479	82658044	328566	8	5	63759941	0.380161063530477
chr8	82658045	82992046	334002	1	1	63424941	0.370623529200342
chr8	82992047	83317775	325729	0	0	63099367	0.352071814299425
chr8	83317776	83641942	324167	0	0	62773813	0.339368288567144
chr8	83641943	83955083	313141	0	0	62462198	0.33920821610712
chr8	83955084	84281761	326678	0	0	62137813	0.353277539350554
chr8	84281762	84617285	335524	0	0	61798963	0.35025810374235
chr8	84617286	84951576	334291	0	0	61468713	0.356725128705094
chr8	84951577	85270102	318526	1	1	61145294	0.352156495859142
chr8	85270103	85608708	338606	0	0	60813995	0.349671890043277
chr8	85608709	85947730	339022	0	0	60477274	0.362404209756478
chr8	85947731	86284394	336664	5	4	60131803	0.384799087517438
chr8	86284395	86893804	609410	4	14	59806825	0.419697602274506
chr8	86893805	87216828	323024	2	1	59204984	0.38347305463381
chr8	87216829	87540405	323577	4	3	58878046	0.381198292832894
chr8	87540406	87869764	329359	1	0	58550197	0.372566105677971
chr8	87869765	88196537	326773	1	0	58219846	0.365746251985387
chr8	88196538	88547135	350598	0	0	57871477	0.347817158112703
chr8	88547136	88883789	336654	1	0	57534372	0.359484812299929
chr8	88883790	89206777	322988	1	1	57217830	0.359474655405029
chr8	89206778	89527513	320736	0	1	56892578	0.359473211613285
chr8	89527514	89871819	344306	0	0	56551737	0.354545084895293
chr8	89871820	90199235	327416	0	0	56224512	0.34677902118416
chr8	90199236	90541610	342375	0	0	55878302	0.366928075940094
chr8	90541611	90889504	347894	1	1	55527486	0.379394298263263
chr8	90889505	91213558	324054	4	3	55201492	0.372280545834961
chr8	91213559	91554590	341032	0	0	54866405	0.378011447606084
chr8	91554591	91877202	322612	2	2	54538230	0.383342839076107
chr8	91877203	92195758	318556	4	2	54227158	0.362915782468462
chr8	92195759	92518596	322838	1	0	53900843	0.364430457381131
chr8	92518597	92868722	350126	0	0	53549941	0.374273832848616
chr8	92868723	93197104	328382	1	2	53220579	0.382402202313002
chr8	93197105	93537751	340647	0	0	52877415	0.37863536153284
chr8	93537752	93852772	315021	0	0	52562009	0.365039156119987
chr8	93852773	94167548	314776	1	1	52247209	0.356980837166639
chr8	94167549	94494673	327125	1	0	51926856	0.392690867405526
chr8	94494674	94829605	334932	4	3	51594454	0.394456188121769
chr8	94829606	95175398	345793	2	1	51247032	0.423397813142498
chr8	95175399	95500698	325300	3	2	50918688	0.398213956347943
chr8	95500699	95854005	353307	4	6	50568543	0.411684455728167
chr8	95854006	96186776	332771	6	5	50231705	0.418552097388152
chr8	96186777	96509482	322706	1	1	49906930	0.419809362082083
chr8	96509483	96848620	339138	0	0	49573573	0.384881670588235
chr8	96848621	97178612	329992	2	4	49241375	0.401467308298375
chr8	97178613	97500929	322317	3	1	48917939	0.41756717765425
chr8	97500930	97826196	325267	2	2	48590213	0.397396600331462
chr8	97826197	98146200	320004	0	0	48269583	0.381313983575088
chr8	98146201	98481489	335289	1	1	47937885	0.420150974234164
chr8	98481490	98849490	368001	2	3	47573002	0.424789606549936
chr8	98849491	99185320	335830	6	5	47233308	0.438555221391709
chr8	99185321	99507460	322140	3	2	46908839	0.416322095983044
chr8	99507461	99869112	361652	0	1	46551529	0.379314921526702
chr8	99869113	100211179	342067	2	6	46207785	0.387076216062872
chr8	100211180	100549916	338737	2	0	45869122	0.354020966118318
chr8	100549917	100887198	337282	0	0	45531901	0.37845778903104
chr8	100887199	101241132	353934	5	5	45181359	0.390849706442388
chr8	101241133	101566465	325333	2	1	44850381	0.413794481346742
chr8	101566466	101909515	343050	2	3	44515812	0.436394111645781
chr8	101909516	102237452	327937	3	5	44178903	0.437940823999726
chr8	102237453	102565754	328302	2	2	43851663	0.424666922528532
chr8	102565755	102895133	329379	1	0	43520438	0.408787445465599
chr8	102895134	103223663	328530	1	1	43193057	0.404495784250933
chr8	103223664	103564536	340873	2	3	42855216	0.40854805162052
chr8	103564537	103893999	329463	2	6	42524559	0.456391157732483
chr8	103894000	104223129	329130	5	2	42192670	0.424273083584099
chr8	104223130	104547007	323878	5	4	41871137	0.388399335552272
chr8	104547008	104891983	344976	0	0	41525403	0.364016627243555
chr8	104891984	105215109	323126	0	0	41202887	0.340381151624988
chr8	105215110	105542191	327082	3	4	40876685	0.400245198451855
chr8	105542192	105867006	324815	0	1	40548925	0.390665455720866
chr8	105867007	106184128	317122	0	0	40231456	0.36635112038912
chr8	106184129	106505458	321330	1	1	39911544	0.361702922229451
chr8	106505459	106823655	318197	0	0	39596599	0.361769595564718
chr8	106823656	107163529	339874	0	0	39257034	0.369292737896863
chr8	107163530	107479040	315511	1	2	38937571	0.369296157661663
chr8	107479041	107801741	322701	1	1	38617634	0.367783180095745
chr8	107801742	108132079	330338	0	0	38284951	0.378524420442072
chr8	108132080	108446340	314261	1	0	37968818	0.365110529146147
chr8	108446341	108776544	330204	0	0	37646637	0.377984518661114
chr8	108776545	109113639	337095	1	1	37311664	0.37868850027443
chr8	109113640	109448666	335027	1	1	36968182	0.375262292293006
chr8	109448667	109773730	325064	1	1	36642402	0.367241527822334
chr8	109773731	110097108	323378	1	1	36321228	0.372372270222272
chr8	110097109	110424802	327694	4	2	35996485	0.370681184275511
chr8	110424803	110740943	316141	2	3	35674906	0.370233535036599
chr8	110740944	111073192	332249	1	2	35344558	0.364720435576932
chr8	111073193	111397259	324067	0	0	35019761	0.346946773352347
chr8	111397260	111715758	318499	0	0	34699663	0.343837814247219
chr8	111715759	112037068	321310	0	0	34382374	0.340596308860711
chr8	112037069	112354643	317575	0	0	34060547	0.339944894906667
chr8	112354644	112679255	324612	0	0	33741633	0.344247902110751
chr8	112679256	112993647	314392	0	0	33422762	0.351484770604487
chr8	112993648	113324144	330497	1	0	33091241	0.350844334441736
chr8	113324145	113642136	317992	0	0	32778512	0.342999194948056
chr8	113642137	113959725	317589	1	0	32455522	0.340735982669219
chr8	113959726	114267998	308273	0	0	32147733	0.330658215283251
chr8	114267999	114595172	327174	0	1	31823272	0.345788479524688
chr8	114595173	114913951	318779	0	0	31502159	0.344872152808063
chr8	114913952	115254854	340903	0	0	31165134	0.346148317849822
chr8	115254855	115580956	326102	0	0	30834291	0.341886894284628
chr8	115580957	115908826	327870	0	0	30508884	0.344508494220236
chr8	115908827	116231775	322949	0	0	30188349	0.361951887140085
